Conc1	3.125E-08	
Start1	420	
Stop1	779.8	
Kobs	0.0023044491822067	
Error Kobs	1.95701090638712E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
506.8	0.20806734	0.18446389	
507	0.20815709	0.18476816	
507.2	0.20874611	0.18507199	
507.4	0.20911674	0.18537537	
507.6	0.20960924	0.18567831	
507.8	0.2101129	0.18598081	
508	0.21038946	0.18628287	
508.2	0.21098598	0.18658448	
508.4	0.21148071	0.18688566	
508.6	0.21182722	0.1871864	
508.8	0.21194984	0.18748669	
509	0.21203752	0.18778656	
509.2	0.21216328	0.18808598	
509.4	0.21202056	0.18838496	
509.6	0.21192046	0.18868351	
509.8	0.21207303	0.18898163	
510	0.21205547	0.18927931	
510.2	0.21217449	0.18957655	
510.4	0.21249536	0.18987336	
510.6	0.21263596	0.19016974	
510.8	0.21269097	0.19046568	
511	0.21275945	0.1907612	
511.2	0.21308128	0.19105628	
511.4	0.21327123	0.19135093	
511.6	0.2136171	0.19164515	
511.8	0.21377143	0.19193895	
512	0.21398497	0.19223231	
512.2	0.21439512	0.19252525	
512.4	0.2146193	0.19281776	
512.6	0.21476854	0.19310984	
512.8	0.21539569	0.19340149	
513	0.21548905	0.19369272	
513.2	0.21573336	0.19398353	
513.4	0.21641261	0.19427391	
513.6	0.21659396	0.19456387	
513.8	0.21721944	0.1948534	
514	0.21709504	0.19514251	
514.2	0.21755411	0.1954312	
514.4	0.21797928	0.19571947	
514.6	0.21825589	0.19600732	
514.8	0.21881622	0.19629475	
515	0.21896209	0.19658176	
515.2	0.2192094	0.19686835	
515.4	0.21985377	0.19715452	
515.6	0.22015051	0.19744027	
515.8	0.21992697	0.19772561	
516	0.21996438	0.19801053	
516.2	0.22019814	0.19829504	
516.4	0.22020141	0.19857913	
516.6	0.2208375	0.1988628	
516.8	0.22139372	0.19914607	
517	0.2215498	0.19942891	
517.2	0.22184217	0.19971135	
517.4	0.22243583	0.19999337	
517.6	0.22221715	0.20027499	
517.8	0.22271627	0.20055619	
518	0.223042	0.20083698	
518.2	0.22361066	0.20111736	
518.4	0.22410846	0.20139733	
518.6	0.22472121	0.2016769	
518.8	0.22549376	0.20195605	
519	0.22578792	0.2022348	
519.2	0.22616263	0.20251314	
519.4	0.22659637	0.20279108	
519.6	0.22661494	0.20306861	
519.8	0.2267411	0.20334574	
520	0.22723741	0.20362246	
520.2	0.22724958	0.20389877	
520.4	0.22733597	0.20417469	
520.6	0.2277749	0.2044502	
520.8	0.2277652	0.20472531	
521	0.2277201	0.20500002	
521.2	0.22786862	0.20527433	
521.4	0.22800357	0.20554823	
521.6	0.2280667	0.20582174	
521.8	0.22815204	0.20609485	
522	0.22839302	0.20636756	
522.2	0.22872531	0.20663987	
522.4	0.2291879	0.20691179	
522.6	0.22956498	0.20718331	
522.8	0.2300057	0.20745443	
523	0.22990789	0.20772515	
523.2	0.23019823	0.20799549	
523.4	0.23100714	0.20826542	
523.6	0.23129115	0.20853497	
523.8	0.23151677	0.20880412	
524	0.23167001	0.20907287	
524.2	0.2315752	0.20934124	
524.4	0.2313856	0.20960921	
524.6	0.23157418	0.20987679	
524.8	0.23208493	0.21014399	
525	0.23246362	0.21041079	
525.2	0.23294972	0.2106772	
525.4	0.23291513	0.21094323	
525.6	0.23319559	0.21120886	
525.8	0.23347066	0.21147411	
526	0.23411035	0.21173897	
526.2	0.23493527	0.21200345	
526.4	0.23540592	0.21226754	
526.6	0.23564824	0.21253124	
526.8	0.23612355	0.21279456	
527	0.23617896	0.21305749	
527.2	0.23691746	0.21332005	
527.4	0.23744957	0.21358221	
527.6	0.23708209	0.213844	
527.8	0.23713146	0.2141054	
528	0.23711927	0.21436643	
528.2	0.2371659	0.21462707	
528.4	0.23725279	0.21488733	
528.6	0.23791906	0.21514721	
528.8	0.23828455	0.21540671	
529	0.23842642	0.21566584	
529.2	0.23846968	0.21592458	
529.4	0.23866807	0.21618295	
529.6	0.23915629	0.21644094	
529.8	0.23945715	0.21669856	
530	0.23972133	0.2169558	
530.2	0.23969142	0.21721266	
530.4	0.23962055	0.21746915	
530.6	0.23977489	0.21772526	
530.8	0.2397948	0.217981	
531	0.24015605	0.21823637	
531.2	0.24047827	0.21849137	
531.4	0.24081085	0.21874599	
531.6	0.24070761	0.21900024	
531.8	0.24084388	0.21925412	
532	0.24151117	0.21950763	
532.2	0.24184314	0.21976077	
532.4	0.24231976	0.22001354	
532.6	0.24257087	0.22026595	
532.8	0.24291124	0.22051798	
533	0.24336455	0.22076965	
533.2	0.24380354	0.22102095	
533.4	0.24416056	0.22127188	
533.6	0.24433109	0.22152244	
533.8	0.2443261	0.22177265	
534	0.24429262	0.22202248	
534.2	0.24397866	0.22227195	
534.4	0.24457572	0.22252106	
534.6	0.24481155	0.2227698	
534.8	0.24484421	0.22301818	
535	0.24507638	0.2232662	
535.2	0.24482751	0.22351386	
535.4	0.24482839	0.22376115	
535.6	0.24458839	0.22400809	
535.8	0.24499101	0.22425466	
536	0.24547664	0.22450088	
536.2	0.24530576	0.22474673	
536.4	0.24585904	0.22499223	
536.6	0.24592839	0.22523737	
536.8	0.24609948	0.22548215	
537	0.24671776	0.22572657	
537.2	0.24704608	0.22597064	
537.4	0.24710742	0.22621435	
537.6	0.24768122	0.2264577	
537.8	0.24797734	0.2267007	
538	0.24810119	0.22694335	
538.2	0.24838247	0.22718564	
538.4	0.24873188	0.22742758	
538.6	0.24886696	0.22766916	
538.8	0.24918984	0.2279104	
539	0.24895569	0.22815128	
539.2	0.24899902	0.22839181	
539.4	0.24924891	0.22863198	
539.6	0.2494734	0.22887181	
539.8	0.25028796	0.22911129	
540	0.25053538	0.22935042	
540.2	0.25077676	0.2295892	
540.4	0.25130183	0.22982763	
540.6	0.25123115	0.23006571	
540.8	0.25160462	0.23030345	
541	0.25246232	0.23054084	
541.2	0.25285305	0.23077788	
541.4	0.2530225	0.23101457	
541.6	0.25363933	0.23125093	
541.8	0.25403129	0.23148693	
542	0.25392224	0.23172259	
542.2	0.25391802	0.23195791	
542.4	0.25361501	0.23219289	
542.6	0.25398247	0.23242752	
542.8	0.2537221	0.23266181	
543	0.25335341	0.23289576	
543.2	0.25384965	0.23312936	
543.4	0.25377466	0.23336263	
543.6	0.25372298	0.23359556	
543.8	0.25376129	0.23382814	
544	0.25340541	0.23406039	
544.2	0.25322824	0.2342923	
544.4	0.25299308	0.23452386	
544.6	0.25292007	0.2347551	
544.8	0.25336146	0.23498599	
545	0.25362597	0.23521655	
545.2	0.2538884	0.23544677	
545.4	0.25399002	0.23567665	
545.6	0.25455946	0.2359062	
545.8	0.25477093	0.23613542	
546	0.25491822	0.2363643	
546.2	0.25505811	0.23659284	
546.4	0.25544266	0.23682105	
546.6	0.25625012	0.23704893	
546.8	0.25665341	0.23727648	
547	0.25706455	0.2375037	
547.2	0.25762334	0.23773058	
547.4	0.25779132	0.23795713	
547.6	0.25809586	0.23818335	
547.8	0.25817897	0.23840925	
548	0.25869389	0.23863481	
548.2	0.25858012	0.23886004	
548.4	0.25866497	0.23908495	
548.6	0.2589223	0.23930952	
548.8	0.25900563	0.23953377	
549	0.25914922	0.23975769	
549.2	0.25934007	0.23998129	
549.4	0.25963956	0.24020456	
549.6	0.2598999	0.2404275	
549.8	0.26026628	0.24065012	
550	0.26055051	0.24087241	
550.2	0.26096464	0.24109438	
550.4	0.26120771	0.24131602	
550.6	0.2615291	0.24153734	
550.8	0.26187387	0.24175834	
551	0.26212056	0.24197902	
551.2	0.26269032	0.24219937	
551.4	0.26298291	0.2424194	
551.6	0.26340628	0.24263911	
551.8	0.26357279	0.24285851	
552	0.26351443	0.24307758	
552.2	0.26326998	0.24329633	
552.4	0.2635455	0.24351476	
552.6	0.26375095	0.24373287	
552.8	0.26404912	0.24395067	
553	0.26418328	0.24416814	
553.2	0.26421549	0.2443853	
553.4	0.26448679	0.24460215	
553.6	0.26449358	0.24481867	
553.8	0.26443704	0.24503488	
554	0.2644311	0.24525078	
554.2	0.26462476	0.24546636	
554.4	0.26450612	0.24568163	
554.6	0.26498652	0.24589658	
554.8	0.26526253	0.24611122	
555	0.26565534	0.24632554	
555.2	0.26610343	0.24653955	
555.4	0.26641587	0.24675325	
555.6	0.26668134	0.24696664	
555.8	0.26640088	0.24717972	
556	0.26634414	0.24739248	
556.2	0.26631995	0.24760494	
556.4	0.26654802	0.24781708	
556.6	0.26707427	0.24802892	
556.8	0.26723447	0.24824045	
557	0.26701396	0.24845167	
557.2	0.26715633	0.24866258	
557.4	0.26716323	0.24887318	
557.6	0.2673043	0.24908347	
557.8	0.26765466	0.24929346	
558	0.26786813	0.24950314	
558.2	0.2679192	0.24971252	
558.4	0.26809875	0.24992159	
558.6	0.26818839	0.25013035	
558.8	0.26782037	0.25033882	
559	0.26863985	0.25054697	
559.2	0.26933014	0.25075483	
559.4	0.26950215	0.25096237	
559.6	0.26943794	0.25116962	
559.8	0.26946837	0.25137657	
560	0.26962479	0.25158321	
560.2	0.26971889	0.25178955	
560.4	0.27008906	0.25199559	
560.6	0.27042435	0.25220133	
560.8	0.27041272	0.25240677	
561	0.2706367	0.25261191	
561.2	0.27102269	0.25281675	
561.4	0.27120195	0.25302129	
561.6	0.27144772	0.25322553	
561.8	0.27177658	0.25342948	
562	0.27146113	0.25363312	
562.2	0.2713152	0.25383647	
562.4	0.27134917	0.25403953	
562.6	0.27150519	0.25424228	
562.8	0.2714917	0.25444475	
563	0.27245935	0.25464691	
563.2	0.27276075	0.25484878	
563.4	0.272595	0.25505036	
563.6	0.27298078	0.25525164	
563.8	0.2731952	0.25545263	
564	0.27341629	0.25565333	
564.2	0.27357202	0.25585373	
564.4	0.2739618	0.25605384	
564.6	0.27429809	0.25625366	
564.8	0.27452289	0.25645318	
565	0.27471231	0.25665242	
565.2	0.27465379	0.25685136	
565.4	0.274589	0.25705002	
565.6	0.27486167	0.25724838	
565.8	0.27537371	0.25744646	
566	0.27519351	0.25764424	
566.2	0.27555848	0.25784174	
566.4	0.27587986	0.25803895	
566.6	0.27627133	0.25823587	
566.8	0.27649623	0.25843251	
567	0.27696028	0.25862886	
567.2	0.276962	0.25882492	
