Conc1	2.5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.0581717488893242	
Error Kobs	0.000486965419822274	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
238.2	0.01137468	0.00922838	
238.4	0.01136441	0.00923152	
238.6	0.01096674	0.00923462	
238.8	0.01049544	0.00923768	
239	0.00982593	0.00924071	
239.2	0.00899625	0.0092437	
239.4	0.00871163	0.00924665	
239.6	0.00815812	0.00924956	
239.8	0.00824679	0.00925244	
240	0.00824679	0.00925528	
240.2	0.00844652	0.00914823	
240.4	0.00886921	0.00904241	
240.6	0.00878292	0.00893782	
240.8	0.00899166	0.00883443	
241	0.00824022	0.00873225	
241.2	0.00835953	0.00863124	
241.4	0.00834538	0.0085314	
241.6	0.00829749	0.00843272	
241.8	0.00807442	0.00833518	
242	0.00783926	0.00823877	
242.2	0.0077204	0.00814347	
242.4	0.00764498	0.00804928	
242.6	0.00730834	0.00795617	
242.8	0.00729017	0.00786414	
243	0.00719099	0.00777318	
243.2	0.00664021	0.00768327	
243.4	0.00694207	0.0075944	
243.6	0.00680779	0.00750655	
243.8	0.00737154	0.00741972	
244	0.00737763	0.0073339	
244.2	0.00815985	0.00724907	
244.4	0.00823862	0.00716522	
244.6	0.00806891	0.00708234	
244.8	0.00836663	0.00700042	
245	0.00760776	0.00691945	
245.2	0.00769489	0.00683941	
245.4	0.00752801	0.0067603	
245.6	0.00741573	0.0066821	
245.8	0.00719479	0.00660481	
246	0.00629283	0.00652841	
246.2	0.00631506	0.0064529	
246.4	0.00561478	0.00637826	
246.6	0.00493132	0.00630448	
246.8	0.00451303	0.00623156	
247	0.00447637	0.00615948	
247.2	0.00466228	0.00608823	
247.4	0.00444631	0.00601781	
247.6	0.0042147	0.0059482	
247.8	0.00466605	0.0058794	
248	0.00426406	0.00581139	
248.2	0.00396804	0.00574417	
248.4	0.00383131	0.00567773	
248.6	0.00386136	0.00561206	
248.8	0.00365978	0.00554714	
249	0.00321158	0.00548298	
249.2	0.00354734	0.00541956	
