Conc1	2.5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.119014237372356	
Error Kobs	0.0015832293296416	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
265.6	-0.00382582	0.00042261	
265.8	-0.00469206	0.00041267	
266	-0.00494995	0.00040297	
266.2	-0.00456569	0.00039349	
266.4	-0.00434243	0.00038423	
266.6	-0.00468797	0.0003752	
266.8	-0.00451671	0.00036637	
267	-0.00446851	0.00035775	
267.2	-0.00460865	0.00034934	
267.4	-0.00501286	0.00034112	
267.6	-0.00428379	0.0003331	
267.8	-0.00360198	0.00032526	
268	-0.00338658	0.00031761	
268.2	-0.00340972	0.00031014	
268.4	-0.0031832	0.00030285	
268.6	-0.00266106	0.00029572	
268.8	-0.00222098	0.00028877	
269	-0.00119517	0.00028197	
269.2	-0.00123767	0.00027534	
269.4	-0.00146664	0.00026886	
269.6	-0.00172718	0.00026254	
269.8	-0.00205058	0.00025636	
270	-0.00167963	0.00025033	
270.2	-0.00164708	0.00024445	
270.4	-0.00199816	0.0002387	
270.6	-0.00272105	0.00023308	
270.8	-0.00241518	0.0002276	
271	-0.00279199	0.00022225	
271.2	-0.00303264	0.00021702	
271.4	-0.00376044	0.00021191	
271.6	-0.00373008	0.00020693	
271.8	-0.00366894	0.00020206	
272	-0.00394921	0.00019731	
272.2	-0.00373532	0.00019267	
272.4	-0.00325266	0.00018814	
272.6	-0.00329411	0.00018371	
272.8	-0.00318154	0.00017939	
273	-0.00284308	0.00017517	
273.2	-0.00338695	0.00017105	
273.4	-0.00299002	0.00016703	
273.6	-0.00298766	0.0001631	
273.8	-0.00275127	0.00015926	
274	-0.00270166	0.00015551	
274.2	-0.00282441	0.00015186	
274.4	-0.00302647	0.00014828	
274.6	-0.0025605	0.0001448	
274.8	-0.00238043	0.00014139	
275	-0.00309571	0.00013807	
275.2	-0.0036472	0.00013482	
275.4	-0.00374655	0.00013165	
275.6	-0.00374017	0.00012855	
275.8	-0.00388134	0.00012553	
276	-0.00369759	0.00012257	
276.2	-0.00349235	0.00011969	
276.4	-0.00322753	0.00011688	
276.6	-0.00327262	0.00011413	
276.8	-0.00293674	0.00011144	
277	-0.00233014	0.00010882	
277.2	-0.00201618	0.00010626	
277.4	-0.00227013	0.00010376	
277.6	-0.00244879	0.00010132	
277.8	-0.00263157	0.00009894	
278	-0.0024395	0.00009661	
278.2	-0.00248105	0.00009434	
278.4	-0.00314293	0.00009212	
278.6	-0.00307538	0.00008995	
278.8	-0.00359061	0.00008784	
279	-0.00385001	0.00008577	
279.2	-0.00370796	0.00008375	
279.4	-0.00356212	0.00008178	
279.6	-0.00384813	0.00007986	
279.8	-0.00454878	0.00007798	
280	-0.00399257	0.00007615	
280.2	-0.00420878	0.00007436	
280.4	-0.003697	0.00007261	
280.6	-0.00310303	0.0000709	
280.8	-0.00253559	0.00006923	
281	-0.00229493	0.0000676	
281.2	-0.00237216	0.00006601	
281.4	-0.00335834	0.00006446	
281.6	-0.00300504	0.00006294	
281.8	-0.00317628	0.00006146	
282	-0.0030685	0.00006002	
