Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.0033996384584118	
Error Kobs	0.000624705221162898	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
229.8	0.02605956	0.02471995	
230	0.02599664	0.02480951	
230.2	0.0256609	0.02489899	
230.4	0.02526392	0.02498841	
230.6	0.02524195	0.02507775	
230.8	0.02526741	0.02516702	
231	0.0255257	0.02525621	
231.2	0.0254708	0.02534534	
231.4	0.02585564	0.02543439	
231.6	0.02541892	0.02552337	
231.8	0.0253779	0.02561227	
232	0.02539204	0.02570111	
232.2	0.025489	0.02578987	
232.4	0.02518058	0.02587856	
232.6	0.02555106	0.02596718	
232.8	0.02593228	0.02605573	
233	0.02588838	0.02614421	
233.2	0.02616453	0.02623261	
233.4	0.02619108	0.02632094	
233.6	0.02625478	0.0264092	
233.8	0.02594382	0.02649739	
234	0.02591707	0.02658551	
234.2	0.02593532	0.02667356	
234.4	0.02604079	0.02676153	
234.6	0.0262147	0.02684944	
234.8	0.02672098	0.02693727	
235	0.02686793	0.02702503	
235.2	0.02653618	0.02711272	
235.4	0.0265667	0.02720034	
235.6	0.02626415	0.02728789	
235.8	0.02660882	0.02737537	
236	0.02638322	0.02746277	
236.2	0.02611255	0.02755011	
236.4	0.02563807	0.02763738	
236.6	0.02573575	0.02772457	
236.8	0.02566803	0.02781169	
237	0.02512704	0.02789875	
237.2	0.02519057	0.02798573	
237.4	0.02483112	0.02807264	
237.6	0.02451555	0.02815948	
237.8	0.0241576	0.02824625	
238	0.02419995	0.02833296	
238.2	0.02424492	0.02841959	
238.4	0.02401675	0.02850615	
238.6	0.0239796	0.02859264	
238.8	0.02405252	0.02867906	
239	0.02390899	0.02876541	
239.2	0.02377096	0.02885169	
239.4	0.02377115	0.0289379	
239.6	0.0236772	0.02902404	
239.8	0.02360986	0.02911011	
240	0.03381873	0.02919612	
240.2	0.03370437	0.02917627	
240.4	0.03440026	0.02915644	
240.6	0.03485785	0.02913662	
240.8	0.03513406	0.02911682	
241	0.03504574	0.02909703	
241.2	0.03577076	0.02907725	
241.4	0.03603676	0.02905749	
241.6	0.03624853	0.02903774	
241.8	0.03675308	0.029018	
242	0.03683375	0.02899828	
242.2	0.03691239	0.02897857	
242.4	0.0364691	0.02895887	
242.6	0.03675026	0.02893919	
242.8	0.03685031	0.02891952	
243	0.03648404	0.02889986	
243.2	0.03590103	0.02888022	
243.4	0.03515852	0.02886059	
243.6	0.03476292	0.02884097	
243.8	0.03364468	0.02882137	
244	0.0333919	0.02880178	
244.2	0.03310502	0.0287822	
244.4	0.03363462	0.02876264	
244.6	0.03357801	0.02874309	
244.8	0.03333386	0.02872355	
245	0.0332352	0.02870403	
245.2	0.03400633	0.02868452	
245.4	0.03363894	0.02866502	
245.6	0.03388614	0.02864554	
245.8	0.03388049	0.02862607	
246	0.03416235	0.02860661	
246.2	0.03454704	0.02858717	
246.4	0.03456423	0.02856774	
246.6	0.03414914	0.02854832	
246.8	0.0338167	0.02852892	
247	0.03309154	0.02850952	
247.2	0.03326638	0.02849015	
247.4	0.03281477	0.02847078	
247.6	0.03222118	0.02845143	
247.8	0.03184925	0.02843209	
248	0.03183505	0.02841277	
248.2	0.03150197	0.02839346	
248.4	0.03132817	0.02837416	
248.6	0.03135196	0.02835487	
248.8	0.03077434	0.0283356	
249	0.03087455	0.02831634	
249.2	0.03104666	0.02829709	
249.4	0.03037873	0.02827786	
249.6	0.0303272	0.02825864	
249.8	0.02979475	0.02823943	
250	0.03017952	0.02822024	
250.2	0.02992381	0.02820106	
250.4	0.0295814	0.02818189	
250.6	0.02910787	0.02816273	
250.8	0.02963985	0.02814359	
251	0.02991666	0.02812446	
251.2	0.02972347	0.02810534	
251.4	0.02920137	0.02808624	
251.6	0.02921438	0.02806715	
251.8	0.02956999	0.02804807	
252	0.02930234	0.02802901	
252.2	0.02960172	0.02800996	
252.4	0.0302533	0.02799092	
252.6	0.03087392	0.0279719	
252.8	0.03056806	0.02795288	
253	0.03084235	0.02793388	
253.2	0.03066582	0.0279149	
253.4	0.03001912	0.02789592	
253.6	0.02963937	0.02787696	
253.8	0.02917584	0.02785801	
254	0.02952057	0.02783908	
254.2	0.02937922	0.02782016	
254.4	0.02936344	0.02780125	
254.6	0.02914676	0.02778235	
254.8	0.02950481	0.02776347	
255	0.02895178	0.0277446	
255.2	0.02803167	0.02772574	
255.4	0.02839567	0.02770689	
255.6	0.02861582	0.02768806	
255.8	0.02886357	0.02766924	
256	0.02903155	0.02765044	
256.2	0.02929837	0.02763164	
256.4	0.02927762	0.02761286	
256.6	0.02900299	0.02759409	
256.8	0.0281989	0.02757534	
257	0.02767397	0.02755659	
257.2	0.02703164	0.02753786	
257.4	0.02640976	0.02751915	
257.6	0.02603851	0.02750044	
257.8	0.0255975	0.02748175	
