Conc1	2.5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.00239319976370074	
Error Kobs	6.90827847125786E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
231.2	0.42817187	0.43133808	
231.4	0.42803511	0.43153703	
231.6	0.42851227	0.43173337	
231.8	0.42893184	0.43192713	
232	0.42915581	0.43211835	
232.2	0.42948096	0.43230706	
232.4	0.42948246	0.43249329	
232.6	0.42965393	0.43267708	
232.8	0.42945812	0.43285845	
233	0.42911129	0.43303745	
233.2	0.42914223	0.43321409	
233.4	0.42916555	0.43338841	
233.6	0.42947785	0.43356045	
233.8	0.42964297	0.43373022	
234	0.4296618	0.43389777	
234.2	0.42994351	0.43406312	
234.4	0.42995425	0.4342263	
234.6	0.43041497	0.43438733	
234.8	0.43098678	0.43454625	
235	0.43155065	0.43470308	
235.2	0.43195019	0.43485786	
235.4	0.43239059	0.4350106	
235.6	0.43294875	0.43516134	
235.8	0.43356042	0.4353101	
236	0.43367421	0.43545691	
236.2	0.43394878	0.43560179	
236.4	0.43462149	0.43574476	
236.6	0.43488188	0.43588586	
236.8	0.43519372	0.43602511	
237	0.43551845	0.43616253	
237.2	0.43570529	0.43629814	
237.4	0.43602943	0.43643198	
237.6	0.4363387	0.43656405	
237.8	0.43672978	0.4366944	
238	0.43686693	0.43682303	
238.2	0.43712403	0.43694997	
238.4	0.43733966	0.43707525	
238.6	0.43746691	0.43719888	
238.8	0.43735399	0.43732089	
239	0.43704216	0.4374413	
239.2	0.43692612	0.43756013	
239.4	0.43646115	0.43767739	
239.6	0.43597927	0.43779312	
239.8	0.43582017	0.43790733	
240	0.43582017	0.43802005	
240.2	0.43589291	0.43781044	
240.4	0.43632749	0.43760094	
240.6	0.4364375	0.43739154	
240.8	0.43634067	0.43718223	
241	0.43679143	0.43697303	
241.2	0.43703524	0.43676393	
241.4	0.43709947	0.43655492	
241.6	0.43708221	0.43634602	
241.8	0.43725991	0.43613722	
242	0.4369809	0.43592852	
242.2	0.43719388	0.43571991	
242.4	0.43731952	0.43551141	
242.6	0.43732717	0.43530301	
242.8	0.43734257	0.4350947	
243	0.43707536	0.4348865	
243.2	0.43713561	0.4346784	
243.4	0.43750473	0.43447039	
243.6	0.43800635	0.43426249	
243.8	0.43736697	0.43405468	
244	0.43724563	0.43384697	
244.2	0.43685502	0.43363937	
244.4	0.43671663	0.43343186	
244.6	0.43628674	0.43322445	
244.8	0.43552256	0.43301714	
245	0.43542775	0.43280993	
245.2	0.43474404	0.43260282	
245.4	0.43416913	0.43239581	
245.6	0.43370431	0.4321889	
245.8	0.43344719	0.43198209	
246	0.43299186	0.43177537	
246.2	0.43297941	0.43156876	
246.4	0.4325938	0.43136224	
246.6	0.43197148	0.43115582	
246.8	0.43176986	0.4309495	
247	0.43146633	0.43074328	
247.2	0.4312323	0.43053716	
247.4	0.43136206	0.43033114	
247.6	0.43099384	0.43012521	
247.8	0.43059262	0.42991939	
248	0.43085832	0.42971366	
248.2	0.43092013	0.42950803	
248.4	0.43080706	0.4293025	
248.6	0.43051847	0.42909707	
248.8	0.42997185	0.42889173	
249	0.42968718	0.4286865	
249.2	0.42926398	0.42848136	
249.4	0.42888027	0.42827632	
249.6	0.42846258	0.42807138	
249.8	0.42821851	0.42786654	
250	0.42809969	0.42766179	
250.2	0.42757974	0.42745715	
250.4	0.42685863	0.4272526	
250.6	0.42612588	0.42704815	
250.8	0.42582738	0.42684379	
251	0.42509808	0.42663954	
251.2	0.42493307	0.42643538	
251.4	0.42514957	0.42623132	
251.6	0.42498837	0.42602736	
251.8	0.42531716	0.42582349	
252	0.42532404	0.42561972	
252.2	0.42489289	0.42541605	
252.4	0.42457235	0.42521248	
252.6	0.42421952	0.42500901	
252.8	0.42389212	0.42480563	
253	0.42330398	0.42460235	
253.2	0.42315335	0.42439917	
253.4	0.42304816	0.42419608	
253.6	0.42259507	0.42399309	
253.8	0.42246089	0.4237902	
254	0.42204733	0.42358741	
254.2	0.42134984	0.42338471	
254.4	0.42079565	0.42318211	
254.6	0.4206476	0.4229796	
254.8	0.42061579	0.4227772	
255	0.42064741	0.42257489	
255.2	0.42084008	0.42237267	
255.4	0.42081958	0.42217056	
255.6	0.42072755	0.42196854	
255.8	0.42096055	0.42176662	
256	0.42061327	0.42156479	
256.2	0.42041737	0.42136306	
256.4	0.42000186	0.42116143	
256.6	0.41988565	0.42095989	
256.8	0.41970584	0.42075845	
257	0.41933089	0.42055711	
257.2	0.41884163	0.42035586	
257.4	0.41840832	0.42015471	
257.6	0.41759896	0.41995366	
257.8	0.41756771	0.4197527	
258	0.41712318	0.41955183	
258.2	0.41680818	0.41935107	
258.4	0.41649793	0.4191504	
258.6	0.41648042	0.41894982	
258.8	0.41659309	0.41874935	
259	0.41671282	0.41854896	
259.2	0.41659622	0.41834868	
259.4	0.41670594	0.41814849	
259.6	0.41666081	0.41794839	
259.8	0.41680996	0.41774839	
260	0.41651068	0.41754849	
260.2	0.41656003	0.41734868	
260.4	0.41635041	0.41714897	
260.6	0.41670223	0.41694935	
260.8	0.41634255	0.41674983	
261	0.41569597	0.41655041	
261.2	0.41518796	0.41635108	
261.4	0.41488065	0.41615184	
261.6	0.41424742	0.4159527	
261.8	0.41405865	0.41575366	
262	0.41368097	0.41555471	
262.2	0.41295668	0.41535586	
262.4	0.41268409	0.4151571	
262.6	0.4123858	0.41495844	
262.8	0.41234428	0.41475987	
263	0.41176314	0.4145614	
263.2	0.41122114	0.41436302	
263.4	0.41119863	0.41416473	
263.6	0.41067117	0.41396655	
263.8	0.41051468	0.41376845	
264	0.41045405	0.41357045	
264.2	0.41034066	0.41337255	
264.4	0.41024989	0.41317474	
264.6	0.41032461	0.41297703	
264.8	0.41002145	0.41277941	
265	0.40994249	0.41258188	
265.2	0.40977343	0.41238445	
265.4	0.40964743	0.41218711	
265.6	0.409495	0.41198987	
265.8	0.40969478	0.41179272	
266	0.4095888	0.41159567	
266.2	0.40946923	0.41139871	
266.4	0.40949863	0.41120185	
266.6	0.40891	0.41100508	
266.8	0.40887841	0.4108084	
267	0.40803306	0.41061182	
267.2	0.40789529	0.41041533	
267.4	0.40824585	0.41021893	
267.6	0.40743258	0.41002263	
267.8	0.40723229	0.40982643	
268	0.40680891	0.40963032	
268.2	0.40641698	0.4094343	
268.4	0.40627788	0.40923837	
268.6	0.40606307	0.40904254	
268.8	0.40595892	0.4088468	
269	0.40560733	0.40865116	
269.2	0.4054743	0.40845561	
269.4	0.40532862	0.40826015	
269.6	0.40510768	0.40806479	
269.8	0.4047951	0.40786952	
270	0.40435901	0.40767435	
270.2	0.40403072	0.40747926	
270.4	0.40347629	0.40728427	
270.6	0.40275774	0.40708938	
270.8	0.40267742	0.40689458	
271	0.40216967	0.40669987	
271.2	0.40224822	0.40650525	
271.4	0.40194023	0.40631073	
271.6	0.40124462	0.4061163	
271.8	0.40111538	0.40592196	
272	0.40096153	0.40572772	
272.2	0.40096273	0.40553356	
272.4	0.40119429	0.40533951	
272.6	0.40092265	0.40514554	
272.8	0.40107591	0.40495167	
273	0.40089339	0.40475789	
273.2	0.40115692	0.4045642	
273.4	0.40115633	0.40437061	
273.6	0.40144169	0.40417711	
273.8	0.40122301	0.4039837	
274	0.40110754	0.40379038	
274.2	0.40106751	0.40359716	
274.4	0.4006922	0.40340403	
274.6	0.4002404	0.40321099	
274.8	0.40003955	0.40301804	
275	0.39936702	0.40282519	
275.2	0.39871339	0.40263242	
275.4	0.39772698	0.40243975	
275.6	0.39703105	0.40224718	
275.8	0.39607051	0.40205469	
276	0.39550399	0.4018623	
276.2	0.39485908	0.40167	
276.4	0.39476857	0.40147779	
276.6	0.39423257	0.40128567	
276.8	0.39411524	0.40109364	
277	0.39401175	0.40090171	
277.2	0.39441714	0.40070987	
277.4	0.3948031	0.40051812	
277.6	0.39488968	0.40032646	
277.8	0.39497271	0.40013489	
278	0.39523394	0.39994342	
278.2	0.39550544	0.39975204	
278.4	0.39546154	0.39956074	
278.6	0.39558168	0.39936954	
278.8	0.39572041	0.39917844	
279	0.3953941	0.39898742	
279.2	0.39487746	0.39879649	
279.4	0.3944001	0.39860566	
279.6	0.39368392	0.39841492	
279.8	0.39314186	0.39822426	
280	0.393031	0.3980337	
280.2	0.39327	0.39784324	
280.4	0.39314941	0.39765286	
280.6	0.39285673	0.39746257	
280.8	0.39272364	0.39727237	
281	0.39239653	0.39708227	
281.2	0.39251966	0.39689226	
281.4	0.39193346	0.39670233	
281.6	0.3910634	0.3965125	
281.8	0.39124685	0.39632276	
282	0.39083759	0.39613311	
282.2	0.39082413	0.39594355	
282.4	0.39043004	0.39575408	
282.6	0.390184	0.3955647	
282.8	0.38996337	0.39537541	
283	0.38936771	0.39518622	
283.2	0.38891594	0.39499711	
283.4	0.3888836	0.39480809	
283.6	0.38838708	0.39461917	
283.8	0.38839172	0.39443033	
284	0.38818255	0.39424159	
284.2	0.38813249	0.39405293	
284.4	0.38788464	0.39386437	
284.6	0.38825553	0.39367589	
284.8	0.38832571	0.39348751	
285	0.388042	0.39329922	
285.2	0.3878981	0.39311101	
285.4	0.38750614	0.3929229	
285.6	0.38720442	0.39273488	
285.8	0.38754704	0.39254694	
286	0.38719951	0.3923591	
286.2	0.38710639	0.39217134	
286.4	0.38656172	0.39198368	
286.6	0.38658874	0.39179611	
286.8	0.3863473	0.39160862	
287	0.38611565	0.39142123	
287.2	0.38593157	0.39123392	
287.4	0.38589453	0.39104671	
287.6	0.38559503	0.39085958	
287.8	0.38568075	0.39067254	
288	0.38524213	0.3904856	
288.2	0.38520309	0.39029874	
288.4	0.38532094	0.39011197	
288.6	0.38509545	0.38992529	
288.8	0.38508156	0.38973871	
289	0.38548245	0.38955221	
289.2	0.38551573	0.38936579	
289.4	0.38535004	0.38917947	
289.6	0.38510833	0.38899324	
289.8	0.38481211	0.3888071	
290	0.38449082	0.38862104	
290.2	0.38415902	0.38843508	
290.4	0.38395493	0.3882492	
290.6	0.38416913	0.38806342	
290.8	0.38397156	0.38787772	
291	0.38363718	0.38769211	
291.2	0.38317582	0.38750659	
291.4	0.38313912	0.38732116	
291.6	0.38257595	0.38713581	
291.8	0.38234997	0.38695056	
292	0.38170952	0.38676539	
292.2	0.38121671	0.38658032	
292.4	0.38099377	0.38639533	
292.6	0.38045269	0.38621043	
292.8	0.38077814	0.38602562	
293	0.38071946	0.38584089	
293.2	0.38064145	0.38565626	
293.4	0.38027231	0.38547171	
293.6	0.37992241	0.38528725	
293.8	0.3796719	0.38510288	
294	0.37943593	0.3849186	
294.2	0.37909321	0.38473441	
294.4	0.37902479	0.3845503	
294.6	0.37923709	0.38436629	
294.8	0.37917802	0.38418236	
295	0.37878691	0.38399852	
295.2	0.37837453	0.38381476	
295.4	0.37863275	0.3836311	
295.6	0.37824794	0.38344752	
295.8	0.37842735	0.38326403	
296	0.37794836	0.38308063	
296.2	0.37775604	0.38289732	
296.4	0.37760116	0.38271409	
296.6	0.37732121	0.38253095	
296.8	0.37777114	0.3823479	
297	0.37774642	0.38216494	
297.2	0.37767797	0.38198206	
297.4	0.37712498	0.38179927	
297.6	0.37678769	0.38161657	
297.8	0.37645504	0.38143396	
298	0.37588117	0.38125143	
298.2	0.37561286	0.381069	
298.4	0.37562293	0.38088664	
298.6	0.37567228	0.38070438	
298.8	0.37556745	0.3805222	
299	0.3753226	0.38034011	
299.2	0.37526956	0.38015811	
299.4	0.37542941	0.3799762	
299.6	0.37519623	0.37979437	
299.8	0.37527977	0.37961263	
