Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.119014237372356	
Error Kobs	0.0015832293296416	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
242.6	0.06281739	0.06381711	
242.8	0.06068258	0.06231602	
243	0.05900573	0.06085024	
243.2	0.05728725	0.05941893	
243.4	0.05624381	0.05802129	
243.6	0.0545658	0.05665652	
243.8	0.0536189	0.05532386	
244	0.05256732	0.05402254	
244.2	0.05158383	0.05275184	
244.4	0.0504942	0.05151102	
244.6	0.04929004	0.05029939	
244.8	0.0479899	0.04911626	
245	0.04714563	0.04796095	
245.2	0.04550184	0.04683283	
245.4	0.04446239	0.04573123	
245.6	0.04364391	0.04465555	
245.8	0.04261636	0.04360517	
246	0.04142631	0.0425795	
246.2	0.03994491	0.04157796	
246.4	0.03948514	0.04059997	
246.6	0.03812929	0.03964498	
246.8	0.03705147	0.03871246	
247	0.0364931	0.03780188	
247.2	0.03569109	0.03691271	
247.4	0.0351454	0.03604446	
247.6	0.03437925	0.03519662	
247.8	0.0342393	0.03436874	
248	0.03258171	0.03356032	
248.2	0.03213928	0.03277092	
248.4	0.03140477	0.03200009	
248.6	0.03149283	0.03124739	
248.8	0.03136181	0.0305124	
249	0.0311074	0.02979469	
249.2	0.03041148	0.02909387	
249.4	0.03012636	0.02840953	
249.6	0.0296971	0.02774128	
249.8	0.02838499	0.02708876	
250	0.02739056	0.02645158	
250.2	0.02683798	0.02582939	
250.4	0.02631832	0.02522184	
250.6	0.02586865	0.02462858	
250.8	0.02546911	0.02404927	
251	0.02523186	0.02348359	
251.2	0.02486945	0.02293121	
251.4	0.02454694	0.02239183	
251.6	0.02439604	0.02186513	
251.8	0.02388126	0.02135083	
252	0.02278833	0.02084862	
252.2	0.0230522	0.02035822	
252.4	0.02243096	0.01987936	
252.6	0.02276903	0.01941176	
252.8	0.02190675	0.01895516	
253	0.02120791	0.0185093	
253.2	0.02033581	0.01807393	
253.4	0.01949444	0.0176488	
253.6	0.01873719	0.01723367	
253.8	0.01775211	0.0168283	
254	0.0170827	0.01643247	
254.2	0.0167016	0.01604595	
254.4	0.0162784	0.01566852	
